%time,field.header.seq,field.header.stamp,field.header.frame_id,field.temperature,field.variance
1481826114503524679,579,1481826114501019171,,5.0,0.0
1481826114523541705,580,1481826114521033333,,-5.0,0.0
1481826114543039464,581,1481826114541056141,,-5.0,0.0
1481826114563498884,582,1481826114561044262,,-5.0,0.0
1481826114583047893,583,1481826114581043060,,-5.0,0.0
1481826114603085961,584,1481826114601043107,,5.0,0.0
1481826114623982202,585,1481826114621045551,,5.0,0.0
1481826114643007827,586,1481826114641026380,,-5.0,0.0
1481826114664940469,587,1481826114661916475,,-5.0,0.0
1481826114682990058,588,1481826114681015069,,-5.0,0.0
1481826114704013329,589,1481826114701113762,,-5.0,0.0
1481826114724199574,590,1481826114721108497,,5.0,0.0
1481826114744154413,591,1481826114741028493,,5.0,0.0
1481826114764183732,592,1481826114761012968,,5.0,0.0
1481826114783323211,593,1481826114781022547,,5.0,0.0
1481826114804942781,594,1481826114801024626,,-5.0,0.0
1481826114823518670,595,1481826114821039569,,-5.0,0.0
1481826114847495884,596,1481826114841015763,,5.0,0.0
1481826114862950435,597,1481826114861023623,,5.0,0.0
1481826114883935217,598,1481826114881090232,,5.0,0.0
1481826114907349465,599,1481826114904856666,,5.0,0.0
1481826114924559059,600,1481826114921017099,,-5.0,0.0
1481826114942993646,601,1481826114941021834,,-5.0,0.0
1481826114964438113,602,1481826114961057975,,5.0,0.0
1481826114983528374,603,1481826114981019586,,5.0,0.0
1481826115004541072,604,1481826115001144841,,5.0,0.0
1481826115023548990,605,1481826115021025045,,5.0,0.0
1481826115044234451,606,1481826115041128217,,5.0,0.0
1481826115063598773,607,1481826115061052797,,5.0,0.0
1481826115083829392,608,1481826115081024772,,5.0,0.0
1481826115103972355,609,1481826115100992997,,5.0,0.0
1481826115123207251,610,1481826115121026742,,-5.0,0.0
1481826115144197710,611,1481826115141012258,,-5.0,0.0
1481826115162706464,612,1481826115161022671,,5.0,0.0
1481826115184896812,613,1481826115181001572,,5.0,0.0
1481826115204222436,614,1481826115201025162,,5.0,0.0
1481826115225357165,615,1481826115221048126,,5.0,0.0
1481826115243023579,616,1481826115241020934,,-5.0,0.0
1481826115265376791,617,1481826115261028221,,-5.0,0.0
1481826115283487318,618,1481826115281027800,,5.0,0.0
1481826115304541475,619,1481826115301034671,,5.0,0.0
1481826115323494340,620,1481826115321012323,,-5.0,0.0
1481826115344543080,621,1481826115341022474,,-5.0,0.0
1481826115362718554,622,1481826115361035751,,-5.0,0.0
1481826115385189526,623,1481826115381021840,,-5.0,0.0
1481826115405643426,624,1481826115401742040,,5.0,0.0
1481826115425290246,625,1481826115422693125,,5.0,0.0
1481826115445143107,626,1481826115441247243,,-5.0,0.0
1481826115465032113,627,1481826115461059479,,-5.0,0.0
1481826115483974719,628,1481826115480998329,,5.0,0.0
1481826115503238677,629,1481826115501018793,,5.0,0.0
1481826115524271167,630,1481826115521032747,,5.0,0.0
1481826115543500854,631,1481826115541064409,,5.0,0.0
1481826115565612453,632,1481826115561014717,,-5.0,0.0
1481826115582678193,633,1481826115581024609,,-5.0,0.0
1481826115603852141,634,1481826115601027000,,-5.0,0.0
1481826115623053182,635,1481826115621026214,,-5.0,0.0
1481826115644472910,636,1481826115641035897,,5.0,0.0
1481826115662788487,637,1481826115661017299,,5.0,0.0
1481826115684514932,638,1481826115681015211,,5.0,0.0
1481826115702782281,639,1481826115701022811,,5.0,0.0
1481826115725008983,640,1481826115721056036,,-5.0,0.0
1481826115742900865,641,1481826115741040042,,-5.0,0.0
1481826115764458092,642,1481826115761034308,,-5.0,0.0
1481826115783041949,643,1481826115781007637,,-5.0,0.0
1481826115803694493,644,1481826115801062216,,5.0,0.0
1481826115823053763,645,1481826115821019607,,5.0,0.0
1481826115844622969,646,1481826115841117988,,5.0,0.0
1481826115863933385,647,1481826115861018973,,5.0,0.0
